time,location,food_<20_count,food_<20_price,clothes_<20_count,clothes_<20_price,hotel_<20_count,hotel_<20_price,transpotation_<20_count,transpotation_<20_price,entertainment_<20_count,entertainment_<20_price,mall_<20_count,mall_<20_price,other_<20_count,other_<20_price,food_20-25_count,food_20-25_price,clothes_20-25_count,clothes_20-25_price,hotel_20-25_count,hotel_20-25_price,transpotation_20-25_count,transpotation_20-25_price,entertainment_20-25_count,entertainment_20-25_price,mall_20-25_count,mall_20-25_price,other_20-25_count,other_20-25_price,food_25-30_count,food_25-30_price,clothes_25-30_count,clothes_25-30_price,hotel_25-30_count,hotel_25-30_price,transpotation_25-30_count,transpotation_25-30_price,entertainment_25-30_count,entertainment_25-30_price,mall_25-30_count,mall_25-30_price,other_25-30_count,other_25-30_price,food_30-35_count,food_30-35_price,clothes_30-35_count,clothes_30-35_price,hotel_30-35_count,hotel_30-35_price,transpotation_30-35_count,transpotation_30-35_price,entertainment_30-35_count,entertainment_30-35_price,mall_30-35_count,mall_30-35_price,other_30-35_count,other_30-35_price,food_35-40_count,food_35-40_price,clothes_35-40_count,clothes_35-40_price,hotel_35-40_count,hotel_35-40_price,transpotation_35-40_count,transpotation_35-40_price,entertainment_35-40_count,entertainment_35-40_price,mall_35-40_count,mall_35-40_price,other_35-40_count,other_35-40_price,food_40-45_count,food_40-45_price,clothes_40-45_count,clothes_40-45_price,hotel_40-45_count,hotel_40-45_price,transpotation_40-45_count,transpotation_40-45_price,entertainment_40-45_count,entertainment_40-45_price,mall_40-45_count,mall_40-45_price,other_40-45_count,other_40-45_price,food_45-50_count,food_45-50_price,clothes_45-50_count,clothes_45-50_price,hotel_45-50_count,hotel_45-50_price,transpotation_45-50_count,transpotation_45-50_price,entertainment_45-50_count,entertainment_45-50_price,mall_45-50_count,mall_45-50_price,other_45-50_count,other_45-50_price,food_50-55_count,food_50-55_price,clothes_50-55_count,clothes_50-55_price,hotel_50-55_count,hotel_50-55_price,transpotation_50-55_count,transpotation_50-55_price,entertainment_50-55_count,entertainment_50-55_price,mall_50-55_count,mall_50-55_price,other_50-55_count,other_50-55_price,food_55-60_count,food_55-60_price,clothes_55-60_count,clothes_55-60_price,hotel_55-60_count,hotel_55-60_price,transpotation_55-60_count,transpotation_55-60_price,entertainment_55-60_count,entertainment_55-60_price,mall_55-60_count,mall_55-60_price,other_55-60_count,other_55-60_price,food_60-65_count,food_60-65_price,clothes_60-65_count,clothes_60-65_price,hotel_60-65_count,hotel_60-65_price,transpotation_60-65_count,transpotation_60-65_price,entertainment_60-65_count,entertainment_60-65_price,mall_60-65_count,mall_60-65_price,other_60-65_count,other_60-65_price,food_65-70_count,food_65-70_price,clothes_65-70_count,clothes_65-70_price,hotel_65-70_count,hotel_65-70_price,transpotation_65-70_count,transpotation_65-70_price,entertainment_65-70_count,entertainment_65-70_price,mall_65-70_count,mall_65-70_price,other_65-70_count,other_65-70_price,food_70-75_count,food_70-75_price,clothes_70-75_count,clothes_70-75_price,hotel_70-75_count,hotel_70-75_price,transpotation_70-75_count,transpotation_70-75_price,entertainment_70-75_count,entertainment_70-75_price,mall_70-75_count,mall_70-75_price,other_70-75_count,other_70-75_price,food_75-80_count,food_75-80_price,clothes_75-80_count,clothes_75-80_price,hotel_75-80_count,hotel_75-80_price,transpotation_75-80_count,transpotation_75-80_price,entertainment_75-80_count,entertainment_75-80_price,mall_75-80_count,mall_75-80_price,other_75-80_count,other_75-80_price,food_>80_count,food_>80_price,clothes_>80_count,clothes_>80_price,hotel_>80_count,hotel_>80_price,transpotation_>80_count,transpotation_>80_price,entertainment_>80_count,entertainment_>80_price,mall_>80_count,mall_>80_price,other_>80_count,other_>80_price
103-03,新北市,711,522306,99,236316,137,699062,434,307984,258,519627,209,379426,368,918947,16911,15930279,3136,6601233,3529,11288358,12600,7222831,9046,17681043,5696,13711643,12711,35336528,66965,77298895,10430,24111509,12867,47148681,54727,35666933,28143,58777602,21485,61441262,45974,141429365,138967,180153603,20176,47751558,21809,89198597,101141,81101819,36288,90197995,40103,119129514,72884,241765708,184350,233890945,23285,56489574,24206,109989181,110665,105353399,32969,95517544,46586,137482255,77570,275214649,190359,236261101,20196,51997665,23424,115969780,100345,104151150,27924,87359615,41769,128720131,65912,267799306,179322,227058305,17615,51966784,21162,108179948,85697,94726735,22561,77520681,35393,115081032,55499,253823135,145667,192568434,14041,45012275,16527,94016393,69088,77158707,16210,58027528,27126,92238110,41197,203354081,104393,142449090,8603,28844329,10519,67300471,47771,52883038,10233,39079008,18260,61270760,24638,137679532,68346,88914866,4347,13909140,5865,33968277,27426,30027047,5833,22641783,10809,34268469,13555,79425790,26448,31939184,1266,4053048,2122,11489715,8310,8959705,2086,8688378,3975,12406062,4744,28573915,11071,13061620,406,1071278,871,5404083,3099,3859053,938,5226305,1626,4251475,1629,11126948,3623,4232850,138,778190,321,1383779,735,896867,372,1364644,590,1479935,582,4185078,2956,3401304,337,1234576,372,3350220,376,753374,474,2380862,520,1596568,980,6996380
103-04,新北市,697,459461,84,253651,129,531211,457,277211,271,665117,218,520666,360,690776,15886,15471692,3045,6340807,3563,12814407,12720,7195859,8789,18517461,5828,16970135,12456,36276957,64302,72785784,10259,24091427,12839,55438476,54038,35053548,26894,57969835,22333,75767322,44083,136847467,134366,169118155,20706,50053577,22446,112528966,99656,78270076,35158,92283319,42376,145172719,71607,234055450,177024,216991034,23593,57021722,25796,135218981,108224,100616978,32566,99706879,49663,173923157,74366,267287118,182239,224747990,20074,52922786,25510,144032333,98912,101266641,27016,90618644,43647,154842306,63682,267175412,171773,215937042,16747,49496178,23362,143322221,84370,91955449,22278,81272195,35750,131636575,54254,258859545,140892,180426637,12790,40298308,18231,113154237,68238,76349141,15843,61238248,27976,108057310,39690,213720802,100162,129077612,7943,26828255,11925,81349549,46876,52729917,9873,43573846,19124,79125697,24397,144065486,65100,82239075,4144,13549384,6623,41409783,26877,28871967,5468,24295545,11071,41322635,13527,76776347,25899,31697943,1328,3818300,2685,16244076,8637,9225198,2159,9141895,4220,14609747,4540,29014325,10693,11707148,429,1343649,1003,5790120,3106,3664116,910,4505294,1473,5085621,1610,13321316,3556,4008658,101,581377,443,2172936,715,830361,321,1268963,560,1825325,603,4211301,2896,2911008,352,1253448,468,3581276,397,740459,461,2134389,456,1726619,1016,6533646
103-05,新北市,755,565902,104,253410,138,950743,443,248416,300,800093,255,596636,437,1542226,18057,17762861,3441,7334361,3860,13701875,13808,8730160,10256,20090911,6872,18979707,13200,38124147,73010,86064944,11693,26909128,13270,52568158,56412,37590309,30834,64283203,25301,78712461,45517,138068733,148655,195229514,21900,50945489,23515,105852617,106025,88260519,39319,102686100,46517,145023216,73415,237835615,195530,252286643,26462,62339675,26577,128076433,115965,112171423,36222,112130951,53565,174523300,78851,283605905,199261,258801813,23516,58756589,25540,131157847,105337,110213449,29860,106675592,47507,162409973,68087,271864212,186644,246093989,20216,59215158,23258,129900988,90874,99833402,25047,97742502,40053,141295930,57612,265115799,152722,208494940,14505,45910406,17790,103116608,72612,83298527,17499,71727296,30419,109663968,41417,212090654,109308,152901475,8648,28243253,11442,72484088,49646,55787433,10799,48874812,20752,75376175,25401,144012276,71095,95164437,4553,14660550,6135,38536597,28304,30407418,5919,26856118,12269,43668361,13930,77990113,27765,34308394,1449,4375178,2425,15345294,9212,10088063,2237,10181035,4557,13305769,4852,30555842,11242,13482827,458,1340685,895,5489247,3181,3802586,895,4003242,1629,5017121,1742,10960599,3748,4779766,120,630064,265,1320375,788,1058345,347,1348622,492,1665339,502,3658434,3116,3403713,367,1327546,377,3043615,391,795867,547,2738484,556,1901187,1035,6729329
103-06,新北市,817,722162,123,203747,174,1156560,410,254423,255,968845,232,408360,415,1048551,17653,17148933,3325,7047722,4187,14460678,13316,7816177,8256,18359891,6210,16426697,12418,32855947,71306,82038969,11072,25177975,13853,55160159,55677,37875892,24504,57931824,23101,66288579,42475,122637775,147021,188237535,22029,52114722,24686,114958313,102868,85207230,33588,88743725,42907,124670460,69452,224186636,192568,239437196,26040,62250666,28268,142372646,113434,110894618,33609,104627528,50972,153515351,75645,256310053,195472,243676385,22711,58088908,27018,138749933,102039,110670253,29480,102119068,46392,141033814,64988,248929208,183471,235559921,18982,54321689,25435,142976880,90009,99463298,23902,93637972,39204,128552524,56774,247164756,149224,197307701,13733,43475239,19884,117334253,72423,82272612,16548,66388587,28820,104424999,41266,197250992,105881,139826016,8161,26412560,12339,78700423,49798,55874525,10352,41298497,19456,72045300,24677,131526156,69393,89093596,4282,13237492,6682,40248619,28768,31152178,5887,23694334,11289,38941567,13065,74168782,27506,32911945,1365,3978918,2672,16242752,9382,10635569,2270,8611368,4055,11686311,4804,28776379,11133,12689853,418,1246144,1052,6517001,3308,4128387,962,4240290,1449,3836750,1602,10280621,3689,4358642,126,468850,366,2012262,771,885621,329,1090897,568,1774416,527,3140838,3116,3026590,339,1357295,374,2722010,432,825906,459,2060587,487,1335008,948,6465180
103-07,新北市,971,821518,127,264386,210,837226,493,384072,277,821262,272,542572,493,1703970,18955,17473043,3514,7134349,4517,15578069,13836,8250952,7269,17597602,7048,17774581,13349,34687881,77132,85061674,11435,25445753,15916,70586658,58441,39419272,21121,56330177,25380,68428554,46211,132993001,160386,193420203,22335,49306243,27440,129410248,110313,89562338,31946,89419035,48445,128165879,78865,239056034,211519,257106647,26822,61887472,32098,163672527,120204,115526604,35085,106680529,58243,157052202,90922,298857768,212951,265575194,23170,57086000,31570,171028384,107536,114287132,31462,109609568,51053,143777692,80450,302363514,202581,261265549,19891,55812857,29789,172442838,94463,105247310,26220,103375820,42895,132229137,68438,299971497,169225,225118742,14518,44115811,22964,141113843,75553,87772477,18088,70275442,32195,103359882,48449,228392868,120797,164580964,8658,27555195,14284,93017086,52023,59027044,11156,42084410,21610,70514401,29072,148210829,80250,103774981,4494,13844978,7984,49930226,29710,32244927,6285,22548664,12270,37812474,15498,78219519,32066,38853065,1271,3756778,3063,20537798,9808,11385980,2385,8284530,4702,12582886,5455,29047758,12954,15284225,445,1232331,1310,8122060,3317,4081915,949,3919694,1667,4364888,1895,10030985,4235,5245251,95,253722,412,2107682,909,1272803,381,1746625,581,1991050,619,3877611,3477,3425061,342,1154780,416,3597516,449,758042,553,2474812,537,1484135,1245,6373870
103-08,新北市,993,895491,136,231359,232,1132182,482,263984,383,1012622,308,578824,545,1195620,20216,20895106,3507,7074166,4479,14789815,14041,8313189,9846,21556868,7437,17920462,14462,35083592,80558,96031142,11009,23648477,14767,57704523,59185,38286139,29029,68357114,26006,68391284,47109,134177170,165548,213711181,22492,46983706,25001,107760652,110665,87221096,38660,100252434,48278,125857372,75914,238979751,217804,280603060,27138,57984582,29833,135312248,121990,114298912,39767,112697903,56074,144523595,82956,280435819,219750,288877087,24959,57154020,30374,152691585,109278,113433385,34539,107672970,49534,138386542,71338,263606867,210003,285623624,21565,56212053,28714,151713328,96084,103971264,28937,100075711,42302,126302447,61232,263295190,175494,245173345,15962,45594316,20480,112740250,76764,85415487,20179,71287922,32041,99050864,43400,205390514,125777,176261302,9619,28901854,12345,77861348,52656,56977833,12676,47292470,21142,65523049,26079,130862934,82850,110231097,4907,14196574,7196,41446268,30029,32281918,6946,25596903,12122,35165680,14212,75059883,32793,39408551,1449,4290553,2682,16315280,10039,10769790,2865,10781942,4705,13091409,5109,26669056,12856,15249268,462,1297691,1192,6936369,3409,3973293,1091,3612479,1560,4144473,1776,10429920,4273,5170971,139,472043,378,1557588,888,1089324,432,1524431,624,1821339,597,3548130,3366,3900733,390,1336767,405,2506237,436,919260,629,2916478,541,1638008,1046,5921360
103-09,新北市,974,766271,111,198369,289,1461444,514,289522,317,820838,266,536970,485,1339771,18947,18639208,3226,6888429,4148,12739639,14131,8354507,9140,21209837,6469,14816535,14161,41442682,74574,88522576,10571,25031784,13182,53330358,56854,36245141,25858,64477388,21646,56014713,44861,148042792,153490,191991027,20312,48049388,21748,97195463,107341,81443492,35758,99380563,40512,107848828,72773,239782656,202412,248751319,23814,57286110,25630,122765858,118471,106788456,37071,113314725,46891,128724697,77457,272380827,204919,253169882,20586,52085781,25251,130461229,105671,104846782,31802,100575386,39265,115313540,65848,248962647,192794,245355901,18019,52363812,23681,120846799,93229,98543334,26557,92924282,33387,106029726,55940,252276778,161544,212128570,13840,43928508,18826,98975252,75216,80883730,18725,67547214,25842,83378986,40635,195471118,114528,152337030,8481,27741371,11260,68985690,51711,55726420,11690,44363579,17606,58701579,25142,133248132,75353,99054856,4357,14378067,6146,35224508,29532,30499420,6729,29794808,10142,30785152,13901,74116220,31036,37349426,1372,4278727,2604,12989437,10014,10665593,2446,10448447,4024,12499788,4728,27693228,12236,14643157,421,1648957,887,4067760,3237,4022712,925,4410151,1487,3948003,1686,10690058,4094,4868170,101,290433,371,1767066,913,1076384,335,1236142,592,1467917,588,4064157,3206,3179879,313,1087641,421,3347548,444,927891,581,2659470,461,1205614,996,5692879
103-10,新北市,844,624030,131,239647,220,1418174,538,269281,330,772292,281,769557,481,1189120,18005,16275195,3865,8063612,3989,11970277,14901,8443849,9178,21927458,10089,34357877,15525,49872325,68788,77673069,11330,26959454,13290,50709767,58032,34936786,26672,70770848,37910,154994328,49260,163425273,145749,183275454,20947,50719237,22856,97232039,109686,80205606,37329,105867691,67233,280453410,78718,266308977,195111,240016711,25042,60764850,27227,122703574,122419,105320148,38536,121659655,74202,310464779,84083,308480140,197081,241266010,21136,55807294,25413,119510666,108674,104643508,32833,111570182,62603,280302340,71513,274298955,186460,232115313,18092,52921316,22719,120948971,94784,94610242,27791,99612651,53054,252516990,60935,265790610,155088,199889477,13635,43001108,17534,96959272,77452,80931050,20197,76635483,40910,207176265,44880,211837589,112221,148543823,8615,28820403,11450,65853074,53063,54346223,12649,54508168,27729,150420177,26968,139336055,74704,93858604,4531,14585871,6576,37501729,30841,30629314,7177,30100468,16216,83173177,14812,79736958,31090,37310113,1407,4342384,2564,13473135,10443,10203464,2699,10464818,5810,29562031,5001,30739095,12102,13695349,445,1585217,979,4932553,3354,3721431,997,4373675,2033,8149854,1868,12364067,4272,5042179,125,582669,325,1447392,934,1036183,374,1698724,704,2915785,620,4162051,3328,3355610,330,1091261,400,3860050,462,625031,658,2953368,637,2508707,1110,6251210
103-11,新北市,905,541677,131,292974,192,1042851,508,303211,298,637173,249,590037,427,1128876,17600,16513419,3658,8158048,4158,13336103,14355,7772717,8510,20367949,7090,20096162,14590,50699897,67329,82678943,10775,26722090,14293,60686134,54340,33309550,26069,65106147,26929,84424268,47532,170443006,143204,190555689,19965,51563666,25057,121622689,102854,73789179,36433,99314002,52992,175639120,77159,270974516,196002,255813794,24069,64610915,28493,150268036,115881,96737011,37534,115209625,64690,221814929,82617,308858209,196572,261216199,20324,57517987,27001,142724064,102737,93733430,31466,102071455,55719,205064503,70381,277405850,185049,250575537,17401,56084624,24777,140012040,89521,84234427,27053,95474573,45755,182121175,59117,268866202,152275,216535443,12543,43862753,18936,108359192,72874,71295989,19662,73769243,34332,146710423,42638,208249750,109199,155401892,7780,27936229,12184,78693941,50506,49850913,12011,48592856,23109,100951290,25875,137678468,72359,99873801,4359,15474453,6633,40524657,29264,28478208,6778,26441951,13308,53209989,14133,79746464,30359,38586590,1312,4900049,2786,15631301,10129,9498192,2572,12654810,5116,18564173,4768,29374776,11368,14173635,398,1477380,1018,6167416,3205,3114175,944,4547066,1794,5989909,1752,12427764,4038,4957339,134,423469,368,1599795,942,985956,389,1229117,621,2208700,583,3441816,3242,3422099,319,1246298,473,3377844,376,852160,583,2644294,564,2712522,1105,6499683
103-12,新北市,1201,883267,151,297313,180,1150603,520,294575,298,1210828,362,829558,466,1521128,20256,19552354,4390,9875954,4673,14419625,14416,8259282,9320,22528304,8727,21889484,15342,53007421,73922,91795653,12833,32458412,15321,61874324,53781,31894962,27046,72797382,28556,77449354,50738,174763310,152805,210846163,24610,64232300,25546,112134425,104406,72304536,38743,110893809,53795,153848055,84916,285633070,208181,278290111,30425,81298057,29858,143302855,119745,99058498,42031,129430814,65117,187663482,94149,334378101,207312,279379040,25935,72786301,27727,138831017,106809,94758404,35702,118852715,54915,173682427,79817,306863332,195938,271852021,21667,67446374,25193,134122133,94710,87026253,29948,110766112,45361,155088570,65842,295807397,163051,234859422,15356,55221790,19721,111436707,77372,74046623,21144,86778868,34083,125243789,48389,236880256,117896,171828075,9643,36699310,12880,82109682,53332,50832286,12901,58155305,23036,88905573,29537,156994786,79604,114199236,5174,19718022,7571,48035569,31009,28601791,7500,31751847,13845,46945994,16491,89217129,33536,43767620,1713,5720157,3040,17076102,10998,10474002,2838,12335916,5301,21116633,5593,37046445,12983,16780011,545,1915381,1102,6083291,3379,3327246,996,3759364,1915,6443836,2088,12603956,4655,5638136,142,586526,412,1728686,1052,1055322,366,1415393,704,2096206,718,4013848,3361,4035860,373,1411107,424,3719974,421,601474,603,2947804,609,1730831,1269,7375542
104-01,新北市,1059,765781,126,297542,213,1868181,492,225392,317,965275,202,645582,510,2057466,18700,18480054,3661,8306845,4452,15620376,13821,6902110,9679,23634596,6638,18717761,15148,53221463,70435,90067707,11467,28343193,14939,63896461,52232,28045515,28291,72559305,23880,74120384,49397,179103140,147988,210306882,21972,55534559,25723,120164137,100698,63099378,39853,110111329,45743,147471328,81770,275772274,199375,286276132,27461,72925975,31103,157129192,114099,83641448,42276,129072652,55754,184843436,91223,316242706,200545,289350908,23378,68778502,29551,151380159,100968,83990464,36649,121874251,49465,174411271,77468,297478970,194336,287686635,20540,68145672,27718,153202135,89675,75555240,30799,113246525,41594,160416046,65903,289072556,164227,256411183,15475,57426173,22126,124276418,73021,62361965,22418,86447719,32329,131737045,48995,235075129,119678,193876781,9304,35854680,13932,84998011,50434,43185916,13103,52009165,21906,91886671,29644,157408488,81312,125253750,5068,18771184,7848,47813562,29884,25038069,7539,30611997,13296,53427510,16505,90141780,35115,49777386,1652,6089181,3398,19818450,10376,8547257,2889,10651162,5454,18828716,5931,38333340,13278,18165442,490,1821270,1319,7209636,3272,3109323,1204,4076307,1960,6855491,2157,13029678,4774,6453264,138,512687,469,2524309,909,858409,406,1349929,753,2466916,753,4461114,3558,4403954,352,1438772,503,3476098,418,725967,741,3225760,595,2154817,1141,6754703
104-02,新北市,905,1664073,119,314708,202,1408590,389,211922,319,995379,291,719844,488,1480062,16917,19002769,3524,8599284,4524,15206353,11567,5865926,9481,23105424,7055,21310077,14466,49047663,65286,92599251,10722,27561638,14111,58206192,45188,25966461,27760,71527988,25411,83829327,44730,162393219,138963,213558213,20753,52890462,24677,105893395,88233,57652917,39240,107733636,47503,152407627,71795,247244489,189706,297368200,28022,73531693,28974,133574903,101449,75324539,41552,121831476,58672,189645842,78725,285141873,192243,309114293,26982,74064451,28343,142470237,91586,73311453,36944,113473494,51461,175350452,67151,262011866,187608,316995299,23662,72303943,27304,142470262,81180,67336815,30643,101913158,43600,155919765,56987,258635294,160146,281560583,16814,56866794,21286,115377818,66643,55617086,21930,78273027,32227,124276036,42769,200130992,119088,212508733,9906,35262770,13163,81472673,47302,39150044,12326,47764012,20895,79544320,25514,125223174,79600,135592591,5000,17272238,7566,43595527,28800,22673130,7071,25037912,12096,48570246,13963,75525374,34242,53079589,1678,5595712,2963,15356847,10242,8223247,2583,10180124,4715,16229017,5040,26575969,12723,19594099,478,1549749,1128,5682580,3194,2782388,1011,3933882,1668,5491268,1747,9211066,4502,7041631,128,406143,444,2428914,969,766842,329,1081491,581,1912665,552,3282832,3367,4693301,353,1317797,437,3336957,396,682394,661,2877810,546,1908858,987,6862648
104-03,新北市,960,510093,103,190569,176,897596,514,252489,304,844564,204,451256,548,1272982,18085,17245208,3169,6815142,4458,14015995,13900,7106783,9963,24532462,6263,16947182,16673,48043375,66080,80310672,9961,23550023,14261,56334192,52158,29106816,28111,71948157,20236,59533439,49510,151508172,138188,189684655,19614,46648112,22996,96299079,100912,65830526,37643,102568986,37969,115915309,79884,247487801,187725,258545245,23934,58427332,27057,121643283,116815,87641863,39714,117039890,45559,140809023,88222,286496624,186017,248691059,20127,53602405,25111,116644812,102789,84056032,33162,104757584,38837,123999820,73062,266631246,177079,234674164,17452,51754028,22869,114016226,92564,77607720,27817,90672586,32636,109567747,60944,260859262,148153,204528504,13796,43454415,18087,96821066,74745,66017739,20831,72795766,25646,93972305,43981,203388368,107287,151879625,8692,29259080,11635,69004358,51845,44845750,12461,44239202,17614,62479184,26929,141401436,72973,98120920,4873,15665691,6609,39771893,31047,27119208,7290,28824990,10625,36385566,15304,81407165,32073,40751401,1613,4866178,2757,14310136,11260,10125104,2960,12480522,4236,15166298,5605,31042570,11887,14795283,465,1572438,945,4515281,3385,3162060,1098,4539403,1513,4520048,1929,10324467,4270,5197210,112,314192,380,1503145,999,989395,370,1354575,568,1644742,682,3323181,3074,3671812,311,1093066,408,2601176,408,616466,622,2565749,481,1517629,1134,6986042
104-04,新北市,998,748206,102,224802,176,1103660,492,283241,327,894251,277,870598,647,1464945,18222,17619273,3274,6907842,4161,15998162,13352,6720833,10496,24036138,6716,18780908,17708,48064388,66873,80033322,10153,23087175,13419,59336151,48629,26877681,30688,72991821,23303,75363888,50893,150118616,140696,183358701,19348,44374322,24359,115374399,95799,62066851,42052,110586778,44086,143853880,79093,242711214,190437,244663867,23118,54481589,28944,151636644,109840,82250277,43500,123657096,52234,177477060,84474,282503545,189820,242165321,19621,50610058,27370,149832762,97135,80501873,36010,110445624,42835,153742775,69905,263963397,180639,235159056,16772,48581742,25113,148562419,87458,73455992,29788,104320475,35799,136451479,58895,250866614,151535,205759642,12889,41781973,20455,128398897,70739,62072481,21717,78851872,28011,117654489,43279,204611856,109941,151870038,8246,27835454,13328,93915699,49462,42539842,13351,55143735,19077,79684697,26537,137110322,74197,96677978,4588,15808672,7969,51061333,29757,24610768,7895,34686716,11469,45172145,14670,81672031,33244,40180898,1544,5154107,3271,18535188,10855,9352140,3133,13130410,4675,18533525,5633,33303100,12247,14734648,429,1640157,1130,7223057,3178,2782253,1252,5995955,1588,5632571,1922,10887752,4352,5144116,115,363540,424,2328080,936,899511,431,1802159,624,1973765,668,3802477,3169,3405885,298,1081917,410,4502739,389,512064,649,3178968,449,1567129,1107,7060016
